node_or_edge	SUID	label	name	class	nodesize	Degree	source	target	interaction	evidence	uri
edge	1673	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879551				131	366	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879551:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1672	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476				131	77	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3476:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1671	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478				131	73	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1670	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11195292				131	388	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11195292:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1669	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212177				131	395	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25212177:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1668	GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0016098				131	392	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1667	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443390				131	394	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/443390:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1666	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46224691				131	382	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46224691:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1665	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11430331				131	345	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11430331:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1664	GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0042737				131	396	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1663	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879549				131	344	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879549:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1662	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443101				131	376	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443101:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1661	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/515051				131	348	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/515051:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1660	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24803184				131	349	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24803184:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1659	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24824080				131	373	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24824080:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1658	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864291				131	358	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864291:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1657	hprd	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/uniprot/resource/gene/POR				131	363	-		http://chem2bio2rdf.org/hprd
edge	1656	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2782903				131	347	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/2782903:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1655	GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0034875				131	201	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1654	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879550				131	367	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879550:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1653	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10454092				131	374	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10454092:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1652	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11430331				131	345	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11430331:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1651	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849				131	278	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16214849:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1650	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46880206				131	378	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46880206:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1649	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212178				131	375	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25212178:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1648	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443098				131	365	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443098:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1647	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11689242				131	354	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11689242:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1646	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24890348				131	355	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24890348:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1645	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21717336				131	351	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21717336:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1644	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/18414685				131	371	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/18414685:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1643	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11148936				131	341	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11148936:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1642	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879596				131	346	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879596:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1641	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25181419				131	359	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25181419:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1640	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16719554				131	360	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16719554:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1639	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/515047				131	370	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/515047:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1638	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24889346				131	372	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24889346:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1637	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24890872				131	368	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24890872:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1636	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10025406				131	352	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10025406:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1635	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21717337				131	350	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21717337:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1634	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10154555				131	381	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10154555:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1633	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3012027				131	379	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3012027:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1632	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10045603				131	357	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10045603:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1631	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9833312				131	361	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9833312:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1630	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46882458				131	353	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46882458:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1629	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24802842				131	380	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24802842:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1628	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443096				131	364	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443096:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1627	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879551				131	366	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879551:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1626	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478				131	73	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1625	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488				131	85	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1624	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1775				131	331	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/1775:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1623	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2812				131	277	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/2812:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1622	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226				131	243	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/5381226:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1621	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3121				131	328	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3121:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1620	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478				131	73	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1619	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603881				131	316	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/6603881:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1618	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476				131	77	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3476:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1617	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478				131	73	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3478:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1616	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849				131	278	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16214849:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1615	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527				131	282	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24871527:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1614	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4594				131	284	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/4594:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1613	GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://bio2rdf.org/GO/GO:0034875				131	201	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1612	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11560300				131	197	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11560300:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1611	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3463				131	180	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3463:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1610	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488				131	85	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1609	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476				131	77	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3476:CYP2C9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1608	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9				130	136	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1607	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				130	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1606	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				130	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1605	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				130	151	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1604	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9				130	136	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1603	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				130	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1602	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				130	151	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1601	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				130	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1600	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9				129	136	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1599	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				129	75	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1598	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				129	75	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1597	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				129	151	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1596	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9				129	136	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1595	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				129	75	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1594	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				129	151	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1593	GO_ID	http://bio2rdf.org/GO/GO:0010107 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				129	75	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	1592	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9				128	136	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:ABCC9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1591	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				128	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1590	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				128	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1589	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				128	151	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:KCNJ8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1588	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9				128	136	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:ABCC9	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	1587	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				128	75	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:KCNJ11	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
