"SUID","AverageShortestPathLength","BetweennessCentrality","childnodes","class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","nodesize","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","startnode","Stress","TopologicalCoefficient"
"383","3.26811594","6.8105E-4","","pubchem_compound","0.3059867","0.0","9","6","false","2166","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2166","71.33333333","1.0","0","9","3","0.67598344","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2166","no","14814.0","0.54947917"
"384","3.32125604","2.2142E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46231312	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/193042	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44466345	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879552	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/442879	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46882521	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879428	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/45267621","pubchem_compound","0.30109091","0.0","2","5","false","16040587(8)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16040587","58.5","3.0","0","2","0","0.66839199","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16040587","no","5364.0","0.575"
"385","3.11352657","0.0014128","","pubchem_compound","0.32117921","0.0","10","5","false","122068","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122068","65.0","1.0","0","10","3","0.69806763","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122068","no","30682.0","0.46043165"
"386","3.26811594","6.8105E-4","","pubchem_compound","0.3059867","0.0","9","6","false","9820134","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9820134","71.33333333","1.0","0","9","3","0.67598344","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9820134","no","14814.0","0.54947917"
"387","3.26811594","6.8105E-4","","pubchem_compound","0.3059867","0.0","9","6","false","10316203","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10316203","71.33333333","1.0","0","9","3","0.67598344","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10316203","no","14814.0","0.54947917"
"388","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","6","6","false","11195292","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11195292","87.33333333","1.0","0","6","3","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11195292","no","6328.0","0.71944444"
"389","3.11594203","0.03322744","","gene","0.32093023","0.0","97","5","false","CYP2D6","http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6","3.64788732","1.0","0","97","18","0.69772257","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6","no","305798.0","0.20368364"
"390","3.05555556","0.00225908","","pubchem_compound","0.32727273","0.0","12","4","false","16099905","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905","70.4","1.0","0","12","4","0.70634921","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905","no","49828.0","0.46891892"
"391","3.21014493","0.00165117","","GO","0.31151242","0.0","7","6","false","GO:0070989","http://bio2rdf.org/GO/GO:0070989","61.5","1.0","0","7","2","0.68426501","false","0","http://bio2rdf.org/GO/GO:0070989","no","39152.0","0.4352518"
"392","3.27777778","1.3244E-4","","GO","0.30508475","0.0","6","6","false","GO:0016098","http://bio2rdf.org/GO/GO:0016098","87.33333333","1.0","0","6","3","0.67460317","false","0","http://bio2rdf.org/GO/GO:0016098","no","6328.0","0.71944444"
"393","3.26811594","6.8105E-4","","pubchem_compound","0.3059867","0.0","9","6","false","11450263","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263","71.33333333","1.0","0","9","3","0.67598344","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263","no","14814.0","0.54947917"
"394","3.12801932","9.5663E-4","","pubchem_compound","0.31969112","0.0","7","4","false","443390","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443390","77.0","1.0","0","7","3","0.69599724","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443390","no","24274.0","0.56716418"
"395","3.12801932","9.5663E-4","","pubchem_compound","0.31969112","0.0","7","4","false","25212177","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212177","77.0","1.0","0","7","3","0.69599724","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212177","no","24274.0","0.56716418"
"396","3.05072464","0.00289111","http://bio2rdf.org/GO/GO:0009822","GO","0.32779097","0.0","11","4","false","GO:0042737","http://bio2rdf.org/GO/GO:0042737","68.0","1.0","0","11","4","0.70703934","false","0","http://bio2rdf.org/GO/GO:0042737","no","81484.0","0.44966443"
"397","3.61594203","1.618E-5","http://bio2rdf.org/GO/GO:0046483","GO","0.27655311","0.0","4","6","false","GO:0009820(1)","http://bio2rdf.org/GO/GO:0009820","85.0","3.0","0","4","2","0.626294","false","0","http://bio2rdf.org/GO/GO:0009820","no","1110.0","0.80769231"
"398","3.20531401","0.00102055","","GO","0.31198191","0.0","4","5","false","GO:0009822","http://bio2rdf.org/GO/GO:0009822","49.66666667","1.0","0","4","1","0.68495514","false","0","http://bio2rdf.org/GO/GO:0009822","no","31412.0","0.3989071"
"399","3.05555556","0.00225908","","pubchem_compound","0.32727273","0.0","12","4","false","16745311","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311","70.4","1.0","0","12","4","0.70634921","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311","no","49828.0","0.46891892"
"400","5.11835749","2.341E-5","","kegg_pathway","0.19537518","0.0","2","7","false","hsa04080","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa04080","4.0","1.0","0","2","0","0.41166322","false","0","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa04080","no","18.0","0.6"
"401","4.74154589","5.641E-5","","tissue","0.21090168","0.0","2","6","false","Red_blood_cell","http://chem2bio2rdf.org/hprd/resource/tissue/Red_blood_cell","5.5","1.0","0","2","0","0.46549344","false","0","http://chem2bio2rdf.org/hprd/resource/tissue/Red_blood_cell","no","1018.0","0.5625"
"402","3.63768116","0.0072412","","gene","0.2749004","0.0","6","5","false","CDK2","http://chem2bio2rdf.org/uniprot/resource/gene/CDK2","10.6","5.0","0","6","1","0.62318841","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CDK2","yes","70538.0","0.3"
"403","4.14492754","2.6279E-4","http://chem2bio2rdf.org/uniprot/resource/gene/NR4A3","gene","0.24125874","0.0","6","6","false","ADIPOR1(1)","http://chem2bio2rdf.org/uniprot/resource/gene/ADIPOR1","12.66666667","3.0","0","6","2","0.55072464","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/ADIPOR1","no","7248.0","0.48611111"
"404","4.59661836","4.529E-5","","kegg_pathway","0.21755123","0.0","2","6","false","hsa03320","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa03320","12.0","1.0","0","2","0","0.48619738","false","0","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa03320","no","404.0","0.64705882"
"405","4.59661836","4.529E-5","","pubchem_compound","0.21755123","0.0","4","6","false","15074","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15074","12.0","1.0","0","4","2","0.48619738","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15074","no","404.0","0.64705882"
"406","3.84057971","1.5258E-4","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48865	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50864","chebi","0.26037736","0.0","2","5","false","CHEBI:50990(2)","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50990","17.5","3.0","0","2","0","0.5942029","true","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50990","no","2376.0","0.61111111"
"407","4.59178744","2.729E-5","","GO","0.21778012","0.0","2","6","false","GO:0010871","http://bio2rdf.org/GO/GO:0010871","12.5","1.0","0","2","0","0.48688751","false","0","http://bio2rdf.org/GO/GO:0010871","no","122.0","0.67647059"
"408","4.59661836","4.529E-5","","GO","0.21755123","0.0","2","6","false","GO:0050872","http://bio2rdf.org/GO/GO:0050872","12.0","1.0","0","2","0","0.48619738","false","0","http://bio2rdf.org/GO/GO:0050872","no","404.0","0.64705882"
"409","4.12560386","0.00421461","","gene","0.24238876","0.0","9","6","false","FABP4","http://chem2bio2rdf.org/uniprot/resource/gene/FABP4","6.57142857","5.0","0","9","2","0.55348516","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/FABP4","yes","38356.0","0.23214286"
"410","3.21980676","3.1192E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44570180	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44573547	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/108137","pubchem_compound","0.31057764","0.0","2","5","false","25034348(3)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25034348","72.5","3.0","0","2","0","0.68288475","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25034348","no","7156.0","0.59583333"
"411","3.20531401","5.4951E-4","","pubchem_compound","0.31198191","0.0","3","5","false","6918647","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6918647","72.0","1.0","0","3","0","0.68495514","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6918647","no","13630.0","0.58196721"
"412","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11424804","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11424804","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11424804","no","6328.0","0.71944444"
"413","3.20531401","5.4951E-4","","pubchem_compound","0.31198191","0.0","3","5","false","46879490","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879490","72.0","1.0","0","3","0","0.68495514","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879490","no","13630.0","0.58196721"
"414","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","44341256","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341256","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341256","no","6328.0","0.71944444"
"415","3.13768116","6.7368E-4","","pubchem_compound","0.3187067","0.0","3","4","false","11218177","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11218177","79.0","1.0","0","3","0","0.69461698","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11218177","no","15574.0","0.58646617"
"416","3.61594203","1.618E-5","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4908	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46222048	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42637282	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42637062	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10108128	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42637065	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11275964	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42637431	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25034431	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/697226	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11771234	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341439	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341241	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10173403	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42637355	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42637357	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42638063","pubchem_compound","0.27655311","0.0","2","6","false","44341461(17)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341461","85.0","3.0","0","2","0","0.626294","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341461","no","1110.0","0.80769231"
"417","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","44341278","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341278","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341278","no","6328.0","0.71944444"
"418","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11368215","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11368215","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11368215","no","6328.0","0.71944444"
"419","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11322127","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11322127","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11322127","no","6328.0","0.71944444"
"420","3.13768116","6.7368E-4","","pubchem_compound","0.3187067","0.0","3","4","false","11582291","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11582291","79.0","1.0","0","3","0","0.69461698","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11582291","no","15574.0","0.58646617"
"421","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11148656","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11148656","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11148656","no","6328.0","0.71944444"
"422","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","23657438","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/23657438","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/23657438","no","6328.0","0.71944444"
"423","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","44341234","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341234","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341234","no","6328.0","0.71944444"
"424","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","443389","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443389","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443389","no","6328.0","0.71944444"
"425","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11322177","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11322177","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11322177","no","6328.0","0.71944444"
"426","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11321889","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11321889","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11321889","no","6328.0","0.71944444"
"427","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","44341428","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341428","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341428","no","6328.0","0.71944444"
"428","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11817019","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11817019","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11817019","no","6328.0","0.71944444"
"429","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11458616","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11458616","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11458616","no","6328.0","0.71944444"
"430","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","44341260","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341260","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341260","no","6328.0","0.71944444"
"431","3.30193237","7.091E-5","","GO","0.30285296","0.0","2","6","false","GO:0032787","http://bio2rdf.org/GO/GO:0032787","95.5","1.0","0","2","0","0.67115252","false","0","http://bio2rdf.org/GO/GO:0032787","no","2992.0","0.80769231"
"432","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","11172276","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11172276","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11172276","no","6328.0","0.71944444"
"433","3.20531401","5.4951E-4","","pubchem_compound","0.31198191","0.0","3","5","false","22239024","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/22239024","72.0","1.0","0","3","0","0.68495514","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/22239024","no","13630.0","0.58196721"
"434","3.20531401","5.4951E-4","","pubchem_compound","0.31198191","0.0","3","5","false","44425701","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44425701","72.0","1.0","0","3","0","0.68495514","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44425701","no","13630.0","0.58196721"
"435","3.27777778","1.3244E-4","","pubchem_compound","0.30508475","0.0","3","6","false","45263405","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/45263405","87.33333333","1.0","0","3","0","0.67460317","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/45263405","no","6328.0","0.71944444"
"436","3.71256039","0.00202254","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25240031","pubchem_compound","0.26935589","0.0","4","6","false","985(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/985","22.66666667","3.0","0","4","1","0.61249137","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/985","no","27742.0","0.38690476"
"437","3.93236715","2.391E-4","","gene","0.25429975","0.0","2","6","false","HPGD","http://chem2bio2rdf.org/uniprot/resource/gene/HPGD","7.5","1.0","0","2","0","0.58109041","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/HPGD","no","5006.0","0.54166667"
"438","4.56763285","8.688E-5","","GO","0.21893178","0.0","2","6","false","GO:0055088","http://bio2rdf.org/GO/GO:0055088","11.0","1.0","0","2","0","0.49033816","false","0","http://bio2rdf.org/GO/GO:0055088","no","314.0","0.55555556"
"439","4.56763285","8.688E-5","","pubchem_compound","0.21893178","0.0","2","6","false","3339","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3339","11.0","1.0","0","2","0","0.49033816","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3339","no","314.0","0.55555556"
"440","3.2826087","0.00586307","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44190592	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46198107	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46198216	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46198109	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44453913","pubchem_compound","0.30463576","0.0","2","5","false","46198325(5)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46198325","54.5","3.0","0","2","0","0.67391304","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46198325","no","48084.0","0.50471698"
"441","3.61111111","5.874E-4","","kegg_pathway","0.27692308","0.0","6","6","false","hsa00591","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00591","27.0","1.0","0","6","3","0.62698413","false","0","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00591","no","13250.0","0.43333333"
"442","3.43236715","0.00165103","","pubchem_compound","0.29134412","0.0","3","5","false","64928","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/64928","31.0","1.0","0","3","0","0.65251898","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/64928","no","23834.0","0.40540541"
"443","3.79951691","7.8523E-4","","pubchem_compound","0.26319135","0.0","2","6","false","25240031","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25240031","25.5","1.0","0","2","0","0.60006901","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25240031","no","11628.0","0.5212766"
"444","3.46135266","0.00115471","","pubchem_compound","0.2889044","0.0","3","5","false","51263","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/51263","27.66666667","1.0","0","3","0","0.64837819","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/51263","no","25468.0","0.38647343"
"445","3.45652174","0.00265251","","pubchem_compound","0.28930818","0.0","4","5","false","3883","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3883","21.25","1.0","0","4","0","0.64906832","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3883","no","40604.0","0.29347826"
"446","4.14975845","7.121E-5","http://chem2bio2rdf.org/uniprot/resource/gene/ADIPOR1","gene","0.24097788","0.0","2","6","false","NR4A3(1)","http://chem2bio2rdf.org/uniprot/resource/gene/NR4A3","17.5","3.0","0","2","0","0.55003451","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/NR4A3","no","4288.0","0.6875"
"447","4.14975845","9.699E-5","","chebi","0.24097788","0.0","2","6","false","CHEBI:33261","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33261","14.5","1.0","0","2","0","0.55003451","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33261","no","196.0","0.5625"
"448","4.62560386","4.878E-5","","GO","0.21618799","0.0","2","6","false","GO:0035173","http://bio2rdf.org/GO/GO:0035173","4.0","1.0","0","2","0","0.48205659","false","0","http://bio2rdf.org/GO/GO:0035173","no","272.0","0.6"
"449","3.99275362","1.876E-5","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/234096	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3034759	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/168408	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5833","pubchem_compound","0.25045372","0.0","2","6","false","387316(4)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/387316","13.5","3.0","0","2","0","0.57246377","true","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/387316","no","126.0","0.69444444"
"450","1.88888889","0.00760248","","pubchem_compound","0.52941176","0.0","8","3","false","44820249","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44820249","17.5","1.0","0","8","4","0.77777778","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44820249","no","148.0","0.75"
"451","2.03703704","0.00113466","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265780	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265802	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44346204	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265809	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265824	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265803	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265805	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265807	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265734	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44346152	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15389574	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15389573	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265791	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265770	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265776	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9883791	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265815	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44346217	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44346057	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265705	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15218073	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/13137289	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265836	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265819	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265833	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265832	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265816	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15218074	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15221167	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265704","pubchem_compound","0.49090909","0.0","4","3","false","44265781(30)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265781","19.0","3.0","0","4","2","0.74074074","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44265781","no","26.0","0.81818182"
"452","1.88888889","0.00760248","","pubchem_compound","0.52941176","0.0","8","3","false","9822159","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9822159","17.5","1.0","0","8","4","0.77777778","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9822159","no","148.0","0.75"
"453","1.88888889","0.00760248","","pubchem_compound","0.52941176","0.0","8","3","false","29435","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/29435","17.5","1.0","0","8","4","0.77777778","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/29435","no","148.0","0.75"
"454","1.96296296","0.08611125","","gene","0.50943396","0.0","20","3","false","AGL","http://chem2bio2rdf.org/uniprot/resource/gene/AGL","3.58333333","1.0","0","20","8","0.75925926","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/AGL","no","426.0","0.64583333"
"455","1.88888889","0.00760248","","pubchem_compound","0.52941176","0.0","8","3","false","176077","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/176077","17.5","1.0","0","8","4","0.77777778","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/176077","no","148.0","0.75"
"456","2.7037037","8.0415E-4","","substructure","0.36986301","0.0","4","3","false","Glycerol_and_Derivatives","http://chem2bio2rdf.org/drugbank/resource/substructure/Glycerol_and_Derivatives","4.5","1.0","0","4","2","0.57407407","false","0","http://chem2bio2rdf.org/drugbank/resource/substructure/Glycerol_and_Derivatives","no","4.0","0.875"
"457","2.11111111","6.3866E-4","http://bio2rdf.org/GO/GO:0004553","GO","0.47368421","0.0","2","4","false","GO:0004558(1)","http://bio2rdf.org/GO/GO:0004558","19.5","3.0","0","2","0","0.72222222","false","0","http://bio2rdf.org/GO/GO:0004558","no","14.0","0.88095238"
"458","1.44444444","0.2430389","","gene","0.69230769","0.0","33","3","false","SI","http://chem2bio2rdf.org/uniprot/resource/gene/SI","3.36842105","5.0","0","33","14","0.88888889","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/SI","yes","1018.0","0.59210526"
"459","1.96296296","0.00256491","","pubchem_compound","0.50943396","0.0","6","3","false","15389575","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15389575","19.33333333","1.0","0","6","3","0.75925926","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15389575","no","58.0","0.83333333"
